URL,Title,Price,Specs,Description,Categories
https://kajalnaina.com/product/chinese-zodiac-pendant-tiger/,Chinese Zodiac Pendant - Tiger – Kajal Naina,"US$279US$1,254US$279US$302US$353US$1,344US$422","• 14K Yellow Gold 0.59g
• Round Briliant Diamonds 0.003 ct
• Size: 11.5 x 10mm",empty:,"2023 CNY, 2023 CNY Pendants, Black Friday 2024– Collection A, New In, Pendant, Pendants, Select By Collection, Select By Type"
https://kajalnaina.com/product/oval-shape-pendant/,Luminous Diamond Oval Pendant – Kajal Naina,"US$1,024","• 14K Yellow Gold 1.52gms
• Round Diamond 0.401ct",empty:,"Luminous, Luminous Oval, New In, Select By Collection, Select By Type"
https://kajalnaina.com/product/chinese-zodiac-pearl-pendant-rat/,Chinese Zodiac Pearl Pendant - Rat – Kajal Naina,US$343,"• AAA Freshwater Water White Round Pearl 8-8.5mm
• 14K Yellow Gold 0.664g
• Round Briliant Diamonds 0.009 ct
• Size: 12 x 7.5mm",empty:,"2023 CNY, 2023 CNY Pendants, Black Friday 2024– Collection A, Pendant, Pendants, Select By Collection, Select By Type"
https://kajalnaina.com/product/chinese-zodiac-pearl-pendant-monkey/,Chinese Zodiac Pearl Pendant - Monkey – Kajal Naina,US$343,"• AAA Freshwater Water White Round Pearl 8-8.5mm
• 14K Yellow Gold 0.724g
• Round Briliant Diamonds 0.018 ct
• Size: 11 x 08mm",empty:,"2023 CNY, 2023 CNY Pendants, Black Friday 2024– Collection A, Pendant, Pendants, Select By Collection, Select By Type"
https://kajalnaina.com/product/chinese-zodiac-pearl-pendant-pig/,Chinese Zodiac Pearl Pendant - Pig – Kajal Naina,US$343,"• AAA Freshwater Water White Round Pearl 8-8.5mm
• 14K Yellow Gold 0.684g
• Round Briliant Diamonds 0.009 ct
• Size: 09 x 14mm",empty:,"2023 CNY, 2023 CNY Pendants, Black Friday 2024– Collection A, Pendant, Pendants, Select By Collection, Select By Type"
https://kajalnaina.com/product/chinese-zodiac-pearl-pendant-tiger/,Chinese Zodiac Pearl Pendant - Tiger – Kajal Naina,US$343,"• AAA Freshwater Water White Round Pearl 8-8.5mm
• 14K Yellow Gold 0.644g
• Round Briliant Diamonds 0.003 ct
• Size: 11.5 x 10mm",empty:,"2023 CNY, 2023 CNY Pendants, Black Friday 2024– Collection A, Pendant, Pendants, Select By Collection, Select By Type"
https://kajalnaina.com/product/chinese-zodiac-pearl-pendant-dog/,Chinese Zodiac Pearl Pendant - Dog – Kajal Naina,US$343,"• AAA Freshwater Water White Round Pearl 8-8.5mm
• 14K Yellow Gold 0.774g
• Round Briliant Diamonds 0.009 ct",empty:,"2023 CNY Pendants, Black Friday 2024– Collection A, Pendant, Pendants, Select By Collection, Select By Type"
https://kajalnaina.com/product/glow-aum-necklace-pendant/,Glow - Sun Aum Pendant | 14K Gold & Diamond | Kajal Naina,"US$1,548","• 14K Yellow Gold 3.78g
• Round Brilliant Diamond 0.16ct
• Ruby 0.08ct
• Mother of Pearl 2.50ct
• Pendant Size: 32x32mm","A beautifully carved gold Aum with Ruby sits on a stunning, high-quality single piece of mother of pearl in the center. We especially love the combination of mother of pearl with the gold and the sun detailing. Not only do they look chic, but they also give a super unique look.It’s universally flattering, so it will instantly make you feel and look put together and polished!It’s slightly feminine, so it gives a touch of softness that you can either dress up with a dress/skirt or dress down with a casual pair of jeans.But there’s more. Aside from enhancing your beauty you naturally would feel more protected when wearing this as it is a very precious symbol.Balance your energy with the combined healing powers of the special elements of this necklace. This is a wonderful reminder to embrace your Positive emotions while soothing the negative emotions.","AUM, Black Friday-2024 – Collection B, Pendant, Pendants, Select By Collection, Select By Type"
https://kajalnaina.com/product/chinese-zodiac-pearl-pendant-goat/,Chinese Zodiac Pearl Pendant - Goat – Kajal Naina,US$343,"• AAA Freshwater Water White Round Pearl 8-8.5mm
• 14K Yellow Gold 0.704g
• Round Briliant Diamonds 0.008 ct
• Size: 09 x 11mm",empty:,"2023 CNY, 2023 CNY Pendants, Black Friday 2024– Collection A, Pendant, Pendants, Select By Collection, Select By Type"
https://kajalnaina.com/product/chinese-zodiac-pearl-pendant-dragon/,Chinese Zodiac Pearl Pendant - Dragon – Kajal Naina,US$343,"• AAA Freshwater Water White Round Pearl 8-8.5mm
• 14K Yellow Gold 0.974g
• Round Briliant Diamonds 0.003 ct
• Size: 12 x 13mm",empty:,"2023 CNY, 2023 CNY Pendants, Black Friday 2024– Collection A, Pendant, Pendants, Select By Collection, Select By Type"
https://kajalnaina.com/product/phoenix-ruby-pendant/,Phoenix Ruby Pendant – Kajal Naina,US$788,"• 14K Yellow Gold 4.6g
• Ruby 0.006ct",empty:,Black Friday 2024? Collection C
https://kajalnaina.com/product/chinese-zodiac-pearl-pendant-rooster/,Chinese Zodiac Pearl Pendant - Rooster – Kajal Naina,US$343,"• AAA Freshwater Water White Round Pearl 8-8.5mm
• 14K Yellow Gold 0.624g
• Round Briliant Diamonds 0.004 ct
• Size: 12 x 12mm",empty:,"2023 CNY, 2023 CNY Pendants, Black Friday 2024– Collection A, Pendant, Pendants, Select By Collection, Select By Type"
https://kajalnaina.com/product/chinese-zodiac-pearl-pendant-ox/,Chinese Zodiac Pearl Pendant - Ox – Kajal Naina,US$343,"• AAA Freshwater Water White Round Pearl 8-8.5mm
• 14K Yellow Gold 0.614g
• Round Briliant Diamonds 0.006 ct
• Size: 11 x 13mm",empty:,"2023 CNY, 2023 CNY Pendants, Black Friday 2024– Collection A, Pendant, Pendants, Select By Collection, Select By Type"
https://kajalnaina.com/product/square-shape-pendant/,Luminous Diamond Square Pendant – Kajal Naina,"HK$6,700","• 14K Yellow Gold 1.36gms
• Round Diamond 0.326ct",empty:,"Luminous, Luminous Square, New In, Pendant, Select By Type"
https://kajalnaina.com/product/heart-shape-pendant/,Luminous Diamond Heart Pendant – Kajal Naina,US$858,"• 14K Yellow Gold 1.3gms
• Round Diamond 0.293ct",empty:,"Luminous, Luminous Heart, New In, Pendant, Select By Collection, Select By Type"
https://kajalnaina.com/product/chinese-zodiac-pearl-pendant-horse/,Chinese Zodiac Pearl Pendant - Horse – Kajal Naina,US$343,"• AAA Freshwater Water White Round Pearl 8-8.5mm
• 14K Yellow Gold 0.774g
• Round Briliant Diamonds 0.009 ct
• Size: 10.5 x 12mm",empty:,"2023 CNY, 2023 CNY Pendants, Black Friday 2024– Collection A, Pendant, Pendants, Select By Collection, Select By Type"
https://kajalnaina.com/product/superstars-bracelet-adult/,Superstars Bracelet (Adult) | 14K Gold & Diamonds | Kajal Naina,US$653US$330US$474US$433US$205US$422,"• 14K Gold 1.65gms
• Round Brilliant Diamonds 0.09ct
• Length: 7 Inches","Radiate light wherever you go, it?s your time to shine! Inspired by the celestial universe, the intention of this collection is to bring out the star in every woman ? be it a mom, her daughter, or your partner. The Star-themed necklaces, earrings, and bracelets are minimalistic, sleek, and versatile enough to fit any occasion. Wear it individually, paired, or stacked, these chic pieces are sure to brighten your day and elevate your style.","Black Friday 2024? Collection C, Bracelet, Select By Collection, Select By Type, Superstars Series, You and I"
https://kajalnaina.com/product/superstars-bracelet-children/,Superstars Bracelet (Children) | 14K Gold & Diamonds | Kajal Naina,US$499US$474US$691US$781US$461US$215US$422,"• 14K Gold 1.08g
• Round Brilliant Diamonds 0.075ct
• Length: 6 Inches","Radiate light wherever you go, it’s your time to shine! Inspired by the celestial universe, the intention of this collection is to bring out the star in every woman – be it a mom, her daughter, or your partner. The Star-themed necklaces, earrings, and bracelets are minimalistic, sleek, and versatile enough to fit any occasion. Wear it individually, paired, or stacked, these chic pieces are sure to brighten your day and elevate your style.","Black Friday 2024? Collection C, Bracelet, Select By Collection, Select By Type, Superstars Series, You and I"
https://kajalnaina.com/product/butterfly-wings-bracelet-children/,Butterfly Wings Bracelet (Children) | 14K Gold & Diamonds | Kajal Naina,"US$422US$2,278US$433US$224US$499US$1,510US$433","• 14K Gold 1.17gms
• Round Brilliant Diamonds 0.069ct
• Length: 6 Inches","One of the most beautiful natural miracles, a butterfly signifies hope, change, and endurance. It beautifully represents new beginnings and fresh starts. Give wings to your love with these delicately designed statement pieces. These dazzling pieces make for a perfect gift that lasts a lifetime.The first Picture shows the Baby and Mommy bracelets side by side. Mommy bracelet has 3 butterflies and baby is with one butterfly.Baby size fits most children from newborn to around 11 years old.","Black Friday 2024? Collection C, Bracelet, Butterfly Wings Series, Select By Collection, Select By Type, You and I"
https://kajalnaina.com/product/triple-pave-diamond-single-earring/,Triple Pave Diamond Single Earring | 14K Gold | Kajal Naina,US$509,"• 14K Gold 1.27g
• Round Brilliant Diamonds 0.15ct",empty:,"Chic, Earring, Glittering Eternity, Select By Collection, Select By Type, XMAS KN Shopping Guide"
https://kajalnaina.com/product/round-cluster-diamonds-single-stud/,Round Cluster Diamonds Single Stud | 14K Gold | Kajal Naina,"US$381US$1,510US$269US$228US$998US$1,088US$279","• 14K Gold 1.55g
• Round Brilliant Diamonds 0.0495ct",empty:,"Black Friday 2024? Collection C, Ear Ring, Earring, Earrings, Select By Collection, Select By Type"
https://kajalnaina.com/product/everlasting-love-earring/,Everlasting Love Earrings (Children) | Kajal Naina,"US$525US$755US$433US$215US$305US$525US$1,344","• 14K Gold 1.17g
• Round Brilliant Diamonds 0.096ct
• AAA+ Freshwater Pearl 5-5.5mm","I Heart You! The Heart collection embodies love ? unbreakable, unmistakable, undying love. Give your love a dynamic take with these uniquely designed ?heart-shaped jewels. With these stunning pieces embedded in pearls and diamonds, beat in your loved one?s heart every single moment.","Black Friday 2024? Collection C, Ear Ring, Earring, Earrings, Everlasting Love Series, Select By Type, You and I"
https://kajalnaina.com/product/superstars-earrings-children/,Superstars Earrings (Children) | Kajal Naina,"US$371US$279US$305US$678US$794US$1,254US$960US$1,050","• 14K Gold 1.10g
• Round Brilliant Diamonds 0.002ct","Radiate light wherever you go, it?s your time to shine! Inspired by the celestial universe, the intention of this collection is to bring out the star in every woman ? be it a mom, her daughter, or your partner. The Star-themed necklaces, earrings, and bracelets are minimalistic, sleek, and versatile enough to fit any occasion. Wear it individually, paired, or stacked, these chic pieces are sure to brighten your day and elevate your style.","Black Friday 2024? Collection C, Ear Ring, Earring, Earrings, Select By Collection, Select By Type, Superstars Series, You and I"
https://kajalnaina.com/product/daisy-diamond-pendant/,Daisy Diamond Pendant | 14K Gold | Kajal Naina,"US$1,050","• 14K Yellow Gold 1.75g
• Round Brilliant Diamonds GH/Si-VS1 0.480ct
• Diameter: 13mm",Beautiful diamond and solid gold pendant inspired by daisy flower.The interesting geometric floral pattern has a unique and charming look.It’s light enough for daily wear yet big enough to add charm to any occasion wear too.,"Black Friday 2024? Collection C, Pendant, Pendants, Select By Collection, Select By Type"
https://kajalnaina.com/product/fortune-pendant/,Fortune Pendant | 14K Gold & Gemstones | Kajal Naina,"US$1,011","• 14K Yellow Gold 3.55g
• Green Garnet 0.16ct / Ruby 0.21ct
• Turquoise 3.40ct / Mother of Pearl 4.88ct
• Size: 20.3 x 20.3mm","Crafted from 14k gold and precious gemstones, this pendant embodies the essence of “福” in Chinese culture. A symbol of good fortune, this piece makes for an elegant and meaningful wedding gift or a cherished addition to one’s own jewelry collection.","Black Friday 2024? Collection C, Select By Collection, Select By Type"
https://kajalnaina.com/product/love-lips-charm/,Love Lips Pendant – Kajal Naina,US$509,"• 14K Yellow Gold 1.45gms
• Garnet 3.1cts",empty:,Black Friday 2024? Collection C
https://kajalnaina.com/product/yellow-diamond-circle-earrings/,Yellow Diamond Circle Earrings – Kajal Naina,"US$6,502US$2,650US$1,510US$6,502US$3,494US$2,432","• 14K Yellow Gold 17.18g
• Yellow Diamonds 0.879ct
• Round Brilliant Diamonds 2.845ct",empty:,Uncategorized
https://kajalnaina.com/product/luminous-diamond-heart-ring/,Luminous Diamond Heart Ring – Kajal Naina,"US$1,024","• 14K Yellow Gold 2.67gms
• Round Brilliant Diamonds 0.287ct",empty:,"Luminous, Luminous Heart, New In, Ring, Select By Collection, Select By Type"
